Filename,Frame,Time (mins),Period,Period time (mins),length.mm,Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,TapeReader,Depth,Comment,Date,Time,habitat_type,complexity,current_speed,temperature,left_camera,right_camera,Family,Genus,Species,Code,Number,Stage,Activity,Comment
left_surface_2.jpg,0,,,,,4.661,2.169,1988.531,16.325,,,-401.858,405.576,-1904.803,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.505,2.692,1987.112,12.829,,,-199.905,410.675,-1933.907,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,6.624,3.145,2405.725,19.274,,,777.091,-143.187,-2272.254,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,11.202,4.803,3088.649,21.686,,,750.785,-833.886,-2877.622,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.392,2.207,2020.97,5.042,,,121.547,147.535,-2011.909,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,6.986,3.153,2406.74,25.295,,,934.156,449.469,-2172.033,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,6.642,3.199,2373.996,25.794,,,1010.118,235.471,-2135.433,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.791,2.716,2073.832,10.907,,,101.401,397.292,-2032.894,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.953,3.482,2097.032,11.834,,,197.864,400.221,-2048.955,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,5.071,2.362,2218.677,1.455,,,22.09,-31.954,-2218.337,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.641,2.31,1981.4,16.716,,,-453.847,361.666,-1894.509,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.613,2.771,2040.318,10.197,,,3.944,379.177,-2004.771,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,7.352,4.641,2481.763,28.281,,,1106.198,418.278,-2181.861,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.09,1.682,1957.016,2.983,,,-74.392,87.053,-1953.663,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,7.602,3.14,2645.465,11.889,,,-317.772,-419.58,-2592.577,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,8.941,3.664,2866.719,15.321,,,164.523,-714.6,-2771.346,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,8.033,0.218,2656.722,27.583,,,1229.509,-18.365,-2355.025,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,7.077,1.549,2439.619,27.748,,,1084.695,356.385,-2155.961,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.298,2.435,1941.994,12.41,,,-389.534,166.803,-1895.199,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.252,3.27,1945.165,10.296,,,-152.539,329.554,-1910.967,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,5.314,2.622,2191.986,11.783,,,-445.469,62.875,-2145.323,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,6.663,3.483,2358.269,25.195,,,943.203,362.953,-2130.743,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,6.638,2.86,2397.029,21.441,,,857.339,-160.971,-2232.668,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.565,2.67,2037.007,8.793,,,54.264,324.633,-2010.241,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,7.346,2.784,2504.66,18.932,,,741.397,353.922,-2366.092,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,5.32,3.464,2166.859,12.396,,,295.442,378.206,-2113.044,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,6.633,2.994,2377.649,22.1,,,871.673,220.622,-2201.074,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,9.337,1.428,2862.141,21.306,,,-1002.899,-251.161,-2668.888,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,5.076,2.392,2066.672,19.537,,,-627.421,307.252,-1945.012,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,5.925,1.922,2373.593,7.13,,,-233.908,-158.004,-2356.749,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,7.266,3.574,2600.222,10.486,,,-325.391,-320.709,-2559.769,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.306,1.895,1973.78,8.529,,,-96.389,293.896,-1949.395,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,6.828,3.73,2413.834,20.771,,,823.572,253.671,-2254.767,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.52,2.544,2001.786,11.724,,,-146.266,397.114,-1956.542,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,6.944,3.052,2465.133,16.87,,,692.516,200.618,-2357.34,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,5.459,2.7,2228.442,9.926,,,356.444,162.864,-2193.712,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.869,1.751,2088.87,10.135,,,233.32,302.453,-2053.646,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,6.969,3.12,2473.941,17.261,,,688.244,-234.115,-2364.719,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,6.89,3.312,2445.607,19.293,,,766.797,-234.088,-2310.459,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.271,2.29,1924.441,12.94,,,-346.988,272.375,-1873.202,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,6.563,0.914,2347.824,24.766,,,941.03,305.136,-2129.233,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.083,1.927,1904.236,9.753,,,-209.359,262.206,-1874.442,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,9.225,3.121,2847.608,20.126,,,-936.517,-264.159,-2676.196,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,8.421,3.153,2743.776,17.96,,,-844.756,70.13,-2609.555,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.668,2.427,2061.237,8.24,,,158.756,267.4,-2037.644,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,8.261,4.083,2757.806,13.512,,,-643.972,1.742,-2681.565,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,8.911,1.744,2791.77,22.264,,,-1045.994,180.27,-2582.127,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,8.071,0.608,2622.246,24.872,,,1044.569,-332.612,-2382.104,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,8.754,4.631,2838.527,13.434,,,-631.909,-163.906,-2762.437,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,7.192,2.65,2490.143,18.168,,,729.926,285.936,-2363.527,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,8.351,3.105,2732.538,17.7,,,-273.691,-761.038,-2610.111,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.013,2.127,1878.708,11.013,,,-315.286,187.988,-1842.498,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,8.676,1.999,2770.564,23.5,,,-1104.748,26.234,-2540.644,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,7.705,2.641,2575.77,17.612,,,696.92,370.828,-2451.812,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.288,2.867,1935.213,12.461,,,-367.646,214.935,-1887.774,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,5.629,2.979,2244.326,11.425,,,382.882,245.586,-2197.746,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,7.552,3.938,2569.857,16.003,,,651.108,301.369,-2467.671,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,5.208,3.073,2083.558,20.616,,,-633.526,387.389,-1946.738,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,7.524,3.121,2533.613,20.496,,,778.347,-404.345,-2376.946,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,8.633,3.788,2777.032,15.081,,,-481.375,-514.805,-2686.105,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,8.935,3.242,2753.039,24.707,,,1063.565,-416.869,-2504.85,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,6.876,2.448,2432.632,19.277,,,774.026,234.677,-2294.234,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,3.932,1.945,1888.784,6.81,,,-138.642,192.707,-1873.806,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,6.554,3.319,2400.247,18.713,,,763.771,-77.948,-2274.152,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,7.205,2.589,2473.624,20.221,,,793.518,339.104,-2318.222,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.699,2.136,1985.589,18.165,,,-419.923,471.678,-1882.484,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.533,2.362,1970.88,14.775,,,-378.254,348.043,-1902.671,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,10.351,2.745,2958.083,22.21,,,861.795,-687.867,-2744.887,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.377,2.008,1948.265,14.121,,,-444.047,186.448,-1887.802,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,6.855,3.71,2384.181,27.728,,,1015.159,466.138,-2106.297,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.182,2.305,1912.649,11.658,,,-282.048,280.998,-1870.753,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,6.49,3.031,2382.574,20.027,,,815.154,-15.386,-2238.738,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,10.516,4.212,2968.976,23.915,,,934.085,-734.654,-2720.769,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,5.376,1.536,2220.083,9.555,,,361.547,90.903,-2188.559,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,7.692,3.187,2668.865,12.307,,,-211.599,-504.659,-2612.161,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.385,2.175,2003.155,7.147,,,89.182,250.533,-1985.425,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.006,2.773,1894.277,9.015,,,-269.835,140.43,-1869.693,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,6.814,3.725,2495.406,12.846,,,549.55,-54.301,-2433.536,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,6.649,3.204,2403.396,18.745,,,759.525,160.476,-2274.573,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,6.217,3.305,2286.234,20.887,,,-726.338,389.05,-2132.59,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,8.216,0.758,2674.467,28.295,,,1259.995,160.796,-2353.578,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.63,2.086,2048.119,9.041,,,111.984,319.826,-2019.892,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,9.767,4.781,2880.584,19.688,,,671.685,724.749,-2705.797,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.405,1.608,1947.328,14.646,,,-441.195,235.483,-1882.015,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,7.488,3.818,2721.141,5.006,,,127.324,-176.152,-2712.447,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,8.064,2.622,2580.492,24.203,,,839.495,664.842,-2347.802,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,8.126,1.332,2713.057,16.57,,,-194.792,-725.499,-2606.988,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,10.006,4.095,2949.129,18.324,,,743.55,-528.773,-2804.442,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,6.889,3.83,2473.834,15.524,,,652.377,134.458,-2382.473,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,9.201,3.288,2908.015,12.792,,,363.471,-506.036,-2840.487,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,8.195,3.385,2702.74,16.761,,,-331.155,-682.347,-2594.136,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,6.638,3.352,2416.335,17.52,,,723.197,98.862,-2303.452,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,7.588,4.665,2624.521,13.263,,,537.844,-247.78,-2556.841,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.09,1.953,1960.594,2.054,,,-15.009,86.209,-1958.64,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,8.588,1.684,2757.069,16.582,,,-688.968,-356.381,-2645.703,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,6.879,1.881,2428.42,25.535,,,1036.108,168.77,-2189.799,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,6.496,3.026,2383.559,19.036,,,775.932,68.062,-2252.698,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.903,2.725,2053.411,16.09,,,-526.676,233.298,-1970.959,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,6.452,2.242,2363.453,22.684,,,910.768,55.099,-2180.224,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,7.368,3.295,2660.098,8.359,,,-124.505,-342.55,-2635.01,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,5.484,0.23,2215.968,13.45,,,-513.024,68.915,-2154.663,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,6.611,3.601,2426.771,16.138,,,674.509,27.832,-2330.983,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.609,2.424,2076.818,5.609,,,-199.413,56.518,-2066.45,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,6.504,2.825,2347.643,24.301,,,941.944,233.978,-2137.62,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,6.57,3.232,2408.942,17.583,,,727.609,33.016,-2296.191,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,8.852,3.455,2797.683,16.42,,,-495.134,-592.619,-2688.991,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,5.914,1.551,2305.787,12.44,,,483.169,135.269,-2250.534,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,5.854,4.296,2367.975,5.501,,,226.461,36.652,-2356.836,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,7.78,0.292,2610.825,27.95,,,1223.148,56.634,-2305.886,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.946,1.866,2147.337,7.251,,,-270.824,29.425,-2129.987,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,6.88,3.105,2428.035,22.197,,,875.89,-252.333,-2250.445,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.617,2.553,1995.262,14.44,,,-301.426,413.165,-1928.602,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.868,3.264,2157.631,3.406,,,127.375,4.821,-2153.862,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,7.158,3.065,2478.737,20.38,,,794.971,-315.551,-2326.496,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,6.626,2.851,2402.288,21.785,,,890.89,-14.355,-2230.94,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,5.212,1.524,2115.816,17.482,,,-604.192,215.433,-2016.239,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.163,2.223,1978.97,2.345,,,43.497,86.01,-1976.622,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,12.099,4.494,3223.303,21.974,,,664.436,-979.773,-2998.041,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,9.215,2.007,2852.193,22.397,,,-1070.581,-163.215,-2638.603,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,6.642,3.27,2446.761,14.579,,,613.467,-33.131,-2368.375,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,6.804,3.499,2396.606,22.146,,,-835.898,362.595,-2216.646,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,6.73,6.779,2374.382,22.656,,,-820.176,424.386,-2187.441,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,7.103,4.206,2486.671,24.087,,,1012.232,-52.7,-2270.713,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,8.703,4.324,2829.404,16.76,,,0.83,-791.568,-2716.422,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,7.443,2.784,2485.303,23.337,,,853.579,511.014,-2277.499,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,8.478,3.558,2755.681,18.518,,,-873.591,-30.042,-2613.372,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.475,1.965,1971.886,13.046,,,-300.213,345.839,-1917.968,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,8.364,3.644,2798.136,13.092,,,57.995,-606.708,-2730.954,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,9.374,2.688,2886.163,23.38,,,-1143.326,-43.706,-2649.685,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,6.642,3.001,2402.308,22.373,,,909.221,-77.224,-2222.259,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,8.225,5.295,2721.521,17.084,,,-795.665,-54.967,-2602.032,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.423,1.884,2011.165,7.116,,,168.387,201.481,-1993.949,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,7.182,3.17,2494.2,18.638,,,723.387,-313.627,-2366.302,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,8.458,4.632,2805.846,12.28,,,-588.24,-76.059,-2742.437,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,8.407,1.485,2685.445,28.083,,,1237.675,278.779,-2366.867,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,5.534,0.402,2324.251,2.863,,,-60.418,-78.314,-2322.145,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,7.699,0.128,2589.159,25.585,,,1109.587,-116.955,-2336.425,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,8.507,3.828,2740.487,29.183,,,1329.308,-114.545,-2393.76,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,6.673,3.255,2446.397,15.15,,,627.704,-100.273,-2362.369,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,7.065,3.188,2555.336,11.598,,,498.953,-99.903,-2504.158,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.097,1.381,1918.014,8.628,,,-151.049,261.889,-1894.037,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,8.57,6.024,2781.6,14.354,,,-599.658,-316.384,-2697.705,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,8.735,3.815,2785.333,20.191,,,-949.883,-124.728,-2615.386,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,8.173,3.249,2809.41,7.688,,,322.551,-167.969,-2785.773,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,8.488,4.118,2802.564,15.299,,,-21.698,-714.907,-2709.761,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,10.047,1.168,2941.805,21.124,,,-936.112,-473.067,-2748.476,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.612,2.365,1981.439,15.985,,,-458.394,313.087,-1902.092,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.8,2.001,2014.592,17.773,,,-544.99,302.048,-1915.812,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,7.673,1.612,2620.23,14.533,,,563.822,-315.529,-2539.321,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,6.88,3.425,2479.398,15.29,,,624.767,-171.343,-2393.266,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,5.735,2.101,2259.579,12.564,,,455.537,204.412,-2203.724,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,8.669,3.942,2778.49,18.688,,,-870.493,-162.928,-2633.573,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,5.299,2.552,2215.004,7.79,,,275.606,138.723,-2193.408,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,7.407,2.984,2549.803,16.602,,,637.504,-330.715,-2446.571,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,8.73,3.024,2799.811,16.964,,,-792.614,-173.72,-2679.651,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,8.533,3.419,2812.594,12.69,,,226.623,-550.188,-2748.93,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,6.133,2.709,2397.55,8.852,,,-306.578,-184.047,-2370.735,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
left_surface_2.jpg,0,,,,,4.345,2.324,1956.252,11.577,,,-204.293,352.418,-1913.371,helipad,Fiona,,,,,,,,,,,,,,,1,AD,Passing,Matched
